Date,Open,Open2,Close,Close2,Moving Average,Stochastic,Momentum,Subtracao,Commodity Channel Index
1981-03-24,0.1194,"119,420",0.1189,"118,862",0.1106,1,0.0201,0.0083,5226.9462
1981-03-25,0.1177,"117,746",0.1166,"116,629",0.1134,0.9655193722,0.0156,0.0033,5301.7302
1981-03-26,0.1150,"114,955",0.1144,"114,397",0.1153,0.7499328017,0.0084,0.0009,5224.2379
1981-03-27,0.1110,"111,049",0.1105,"110,491",0.1162,0.09998208206,-0.0006,0.0057,5681.8677
1981-03-30,0.1105,"110,491",0.1105,"110,491",0.1155,0,-0.0033,0.0050,6481.0951
1981-03-31,0.1105,"110,491",0.1094,"109,375",0.1150,0,-0.0045,0.0057,7253.7826
1981-04-01,0.1088,"108,817",0.1083,"108,259",0.1142,0,-0.0100,0.0060,7929.5322
1981-04-02,0.1177,"117,746",0.1177,"117,746",0.1126,0,-0.0106,0.0051,9074.3279
1981-04-03,0.1183,"118,304",0.1183,"118,304",0.1125,1,0.0011,0.0058,9976.7691
1981-04-06,0.1166,"116,629",0.1161,"116,071",0.1127,1,0.0039,0.0033,9250.2131
1981-04-07,0.1155,"115,513",0.1150,"114,955",0.1130,0.7777003484,0.0056,0.0020,8643.9588
1981-04-08,0.1205,"120,536",0.1205,"120,536",0.1136,0.6666002987,0.0045,0.0069,9661.0497
1981-04-09,0.1228,"122,768",0.1228,"122,768",0.1150,1,0.0112,0.0077,9245.7191
1981-04-10,0.1244,"124,442",0.1244,"124,442",0.1169,1,0.0145,0.0075,8871.6282
1981-04-13,0.1244,"124,442",0.1244,"124,442",0.1193,1,0.0067,0.0052,8690.3724
1981-04-14,0.1244,"124,442",0.1244,"124,442",0.1202,1,0.0061,0.0042,8742.0710
1981-04-15,0.1189,"118,862",0.1183,"118,304",0.1211,1,0.0084,0.0028,9186.3357
1981-04-16,0.1122,"112,165",0.1116,"111,607",0.1214,0.3530093813,0.0033,0.0098,9351.9186
1981-04-20,0.1150,"114,955",0.1150,"114,955",0.1209,0,-0.0089,0.0060,7667.1501
1981-04-21,0.1228,"122,768",0.1228,"122,768",0.1201,0.2608492404,-0.0078,0.0026,7785.1992
1981-04-22,0.1272,"127,232",0.1272,"127,232",0.1201,0.8695753798,-0.0017,0.0071,8827.5531
1981-04-23,0.1306,"130,580",0.1306,"130,580",0.1205,1,0.0028,0.0100,8950.4910
1981-04-24,0.1306,"130,580",0.1295,"129,464",0.1214,1,0.0061,0.0081,7985.7928
1981-04-27,0.1289,"128,906",0.1283,"128,348",0.1221,0.941179571,0.0112,0.0062,7370.5038
1981-04-28,0.1267,"126,674",0.1261,"126,116",0.1236,0.8823591419,0.0167,0.0026,6943.9955
1981-04-29,0.1250,"125,000",0.1244,"124,442",0.1256,0.714304,0.0112,0.0012,8263.6880
1981-04-30,0.1267,"126,674",0.1267,"126,674",0.1270,0.2142857143,0.0017,0.0003,9410.3280
1981-05-01,0.1267,"126,674",0.1267,"126,674",0.1276,0.3636363636,-0.0006,0.0009,10067.6823
1981-05-04,0.1267,"126,674",0.1261,"126,116",0.1275,0.3636363636,-0.0039,0.0014,12199.8037
1981-05-05,0.1261,"126,116",0.1256,"125,558",0.1268,0.3333333333,-0.0033,0.0013,17267.1561
1981-05-06,0.1228,"122,768",0.1222,"122,210",0.1263,0.2857142857,-0.0028,0.0041,25637.8218
1981-05-07,0.1239,"123,884",0.1239,"123,884",0.1254,0,-0.0039,0.0015,30168.6777
1981-05-08,0.1250,"125,000",0.1250,"125,000",0.1251,0.375,-0.0006,0.0001,33034.1369
1981-05-11,0.1228,"122,768",0.1222,"122,210",0.1252,0.625,-0.0017,0.0029,36943.5378
1981-05-12,0.1222,"122,210",0.1222,"122,210",0.1245,0,-0.0045,0.0023,28775.5329
1981-05-13,0.1222,"122,210",0.1217,"121,652",0.1239,0,-0.0039,0.0022,25596.9471
1981-05-14,0.1211,"121,094",0.1200,"119,978",0.1232,0,-0.0039,0.0033,23917.5746
1981-05-15,0.1228,"122,768",0.1228,"122,768",0.1224,0,-0.0022,0.0003,20879.0340
1981-05-18,0.1250,"125,000",0.1250,"125,000",0.1225,0.5555555556,-0.0011,0.0025,27068.4340
1981-05-19,0.1233,"123,326",0.1228,"122,768",0.1227,1,0.0000,0.0001,25201.6433
1981-05-20,0.1267,"126,674",0.1267,"126,674",0.1224,0.5555555556,0.0006,0.0043,25136.1462
1981-05-21,0.1339,"133,929",0.1339,"133,929",0.1230,1,0.0045,0.0109,22982.3458
1981-05-22,0.1401,"140,067",0.1401,"140,067",0.1247,1,0.0123,0.0154,14794.9339
1981-05-26,0.1401,"140,067",0.1395,"139,509",0.1273,1,0.0201,0.0122,9699.9242
1981-05-27,0.1473,"147,321",0.1473,"147,321",0.1301,0.9677438002,0.0167,0.0172,7974.9368
1981-05-28,0.1473,"147,321",0.1473,"147,321",0.1336,1,0.0223,0.0137,5978.1725
1981-05-29,0.1479,"147,879",0.1479,"147,879",0.1368,1,0.0246,0.0111,5188.8484
1981-06-01,0.1479,"147,879",0.1479,"147,879",0.1404,1,0.0212,0.0075,4634.2922
1981-06-02,0.1412,"141,183",0.1406,"140,625",0.1434,1,0.0140,0.0028,4562.7601
1981-06-03,0.1406,"140,625",0.1406,"140,625",0.1444,0.1333333333,0.0006,0.0037,5060.8041
1981-06-04,0.1434,"143,415",0.1434,"143,415",0.1445,0.1333333333,0.0011,0.0010,5927.2860
1981-06-05,0.1417,"141,741",0.1412,"141,183",0.1450,0.3846153846,-0.0039,0.0038,7113.6713
1981-06-08,0.1367,"136,719",0.1362,"136,161",0.1441,0.07692307692,-0.0061,0.0080,9238.3518
1981-06-09,0.1390,"138,951",0.1390,"138,951",0.1425,0,-0.0117,0.0036,10518.1924
1981-06-10,0.1406,"140,625",0.1406,"140,625",0.1413,0.2380952381,-0.0089,0.0006,12989.2483
1981-06-11,0.1468,"146,763",0.1468,"146,763",0.1402,0.6153846154,0.0000,0.0065,16640.2572
1981-06-12,0.1456,"145,647",0.1451,"145,089",0.1411,1,0.0061,0.0040,14449.9013
1981-06-15,0.1451,"145,089",0.1445,"144,531",0.1417,0.8421052632,0.0017,0.0028,14389.3530
1981-06-16,0.1423,"142,299",0.1417,"141,741",0.1419,0.7894736842,0.0033,0.0002,13544.3373
1981-06-17,0.1401,"140,067",0.1395,"139,509",0.1420,0.5263157895,0.0056,0.0025,15487.9383
1981-06-18,0.1395,"139,509",0.1390,"138,951",0.1425,0.07142857143,0.0006,0.0035,19778.3246
1981-06-19,0.1356,"135,603",0.1350,"135,045",0.1425,0,-0.0017,0.0074,19856.8100
1981-06-22,0.1306,"130,580",0.1300,"130,022",0.1417,0,-0.0117,0.0116,14765.3298
1981-06-23,0.1323,"132,254",0.1323,"132,254",0.1393,0,-0.0151,0.0070,12198.8980
1981-06-24,0.1300,"130,022",0.1289,"128,906",0.1374,0.1538355503,-0.0123,0.0085,10996.0135
1981-06-25,0.1317,"131,696",0.1317,"131,696",0.1352,0,-0.0128,0.0035,9293.1532
1981-06-26,0.1311,"131,138",0.1300,"130,022",0.1338,0.2631330755,-0.0078,0.0037,8496.1322
1981-06-29,0.1267,"126,674",0.1256,"125,558",0.1324,0.1111000498,-0.0089,0.0069,8173.5059
1981-06-30,0.1166,"116,629",0.1161,"116,071",0.1305,0,-0.0095,0.0144,7501.6744
1981-07-01,0.1155,"115,513",0.1150,"114,955",0.1278,0,-0.0140,0.0128,6420.9918
1981-07-02,0.1150,"114,955",0.1150,"114,955",0.1256,0,-0.0173,0.0107,6180.2442
1981-07-06,0.1122,"112,165",0.1110,"111,049",0.1232,0,-0.0140,0.0121,5692.0123
1981-07-07,0.1122,"112,165",0.1122,"112,165",0.1206,0,-0.0206,0.0085,5262.5579
1981-07-08,0.1166,"116,629",0.1166,"116,629",0.1178,0.05882042903,-0.0179,0.0012,4773.2304
1981-07-09,0.1083,"108,259",0.1077,"107,701",0.1159,0.3845888759,-0.0089,0.0082,4875.6752
1981-07-10,0.0999,"99,888",0.0993,"99,330",0.1134,0,-0.0084,0.0140,4673.2430
1981-07-13,0.1016,"101,563",0.1016,"101,563",0.1110,0,-0.0156,0.0094,4601.6646
1981-07-14,0.1060,"106,027",0.1060,"106,027",0.1091,0.1290826059,-0.0134,0.0030,4764.2557
1981-07-15,0.1088,"108,817",0.1088,"108,817",0.1078,0.3871322042,-0.0050,0.0010,5347.0298
1981-07-16,0.1116,"111,607",0.1116,"111,607",0.1075,0.5484132031,-0.0033,0.0041,6633.5645
1981-07-17,0.1155,"115,513",0.1155,"115,513",0.1074,0.709694202,-0.0050,0.0081,7323.7080
1981-07-20,0.1083,"108,259",0.1077,"107,701",0.1072,1,0.0078,0.0005,6256.0464
1981-07-21,0.1077,"107,701",0.1071,"107,143",0.1072,0.5172712105,0.0084,0.0001,7457.6645
1981-07-22,0.1021,"102,121",0.1010,"101,004",0.1083,0.4,0.0056,0.0073,11531.5916
1981-07-23,0.1038,"103,795",0.1038,"103,795",0.1083,0,-0.0050,0.0045,12508.0234
1981-07-24,0.1071,"107,143",0.1071,"107,143",0.1079,0.1923633607,-0.0050,0.0008,11774.0713
1981-07-27,0.1116,"111,607",0.1116,"111,607",0.1077,0.4231166862,-0.0045,0.0039,11858.5959
1981-07-28,0.1083,"108,259",0.1077,"107,701",0.1077,0.7307877869,-0.0039,0.0000,11971.1731
1981-07-29,0.1066,"106,585",0.1060,"106,027",0.1066,0.6316136942,0.0000,0.0006,17493.5580
1981-07-30,0.1099,"109,933",0.1099,"109,933",0.1063,0.4737338489,-0.0011,0.0036,17373.4195
1981-07-31,0.1116,"111,607",0.1116,"111,607",0.1067,0.8421201547,0.0089,0.0049,14475.9045
1981-08-03,0.1116,"111,607",0.1105,"110,491",0.1083,1,0.0078,0.0022,16678.1403
1981-08-04,0.1122,"112,165",0.1122,"112,165",0.1092,0.8,0.0033,0.0029,19180.8856
1981-08-05,0.1155,"115,513",0.1155,"115,513",0.1099,1,0.0006,0.0056,17010.3719
1981-08-06,0.1133,"113,281",0.1127,"112,723",0.1105,1,0.0078,0.0022,15649.1524
1981-08-07,0.1127,"112,723",0.1127,"112,723",0.1112,0.7058823529,0.0067,0.0015,14152.9729
1981-08-11,0.1105,"110,491",0.1094,"109,375",0.1122,0.5,0.0028,0.0028,13679.8502
1981-08-12,0.1077,"107,701",0.1071,"107,143",0.1121,0,-0.0022,0.0049,14161.9442
1981-08-13,0.1044,"104,353",0.1038,"103,795",0.1114,0,-0.0033,0.0077,14030.9888
1981-08-14,0.1032,"103,237",0.1021,"102,121",0.1105,0,-0.0084,0.0084,11184.5703
1981-08-17,0.0999,"99,888",0.0988,"98,772",0.1091,0,-0.0134,0.0103,9230.4720
1981-08-18,0.0977,"97,656",0.0965,"96,540",0.1067,0,-0.0140,0.0101,7904.0964
1981-08-19,0.0965,"96,540",0.0954,"95,424",0.1044,0,-0.0162,0.0089,6396.6611
1981-08-20,0.0965,"96,540",0.0965,"96,540",0.1019,0,-0.0140,0.0053,5373.0593
1981-08-21,0.0910,"90,960",0.0898,"89,844",0.1000,0.09522996843,-0.0106,0.0102,5034.4231
1981-08-24,0.0848,"84,821",0.0843,"84,263",0.0976,0,-0.0140,0.0133,4485.8898
1981-08-25,0.0865,"86,496",0.0865,"86,496",0.0948,0,-0.0179,0.0083,3987.0273
1981-08-26,0.0854,"85,379",0.0848,"84,821",0.0926,0.1539044731,-0.0123,0.0077,3897.8036
1981-08-27,0.0854,"85,379",0.0854,"85,379",0.0906,0.04545084304,-0.0117,0.0052,3966.0426
1981-08-28,0.0898,"89,844",0.0898,"89,844",0.0890,0.09090168608,-0.0100,0.0009,4222.6399
1981-08-31,0.0898,"89,844",0.0898,"89,844",0.0882,0.4545898835,-0.0067,0.0017,4846.2209
1981-09-01,0.0954,"95,424",0.0954,"95,424",0.0872,1,0.0000,0.0082,5165.4760
1981-09-02,0.0971,"97,098",0.0971,"97,098",0.0880,1,0.0112,0.0091,5442.1001
1981-09-03,0.0932,"93,192",0.0921,"92,076",0.0898,1,0.0106,0.0022,6127.2780
1981-09-04,0.0915,"91,518",0.0910,"90,960",0.0906,0.5909424126,0.0073,0.0003,7251.6534
1981-09-08,0.0887,"88,728",0.0882,"88,170",0.0915,0.4762351736,0.0056,0.0033,9289.7576
1981-09-09,0.0882,"88,170",0.0882,"88,170",0.0919,0,-0.0017,0.0037,9994.8671
1981-09-10,0.0887,"88,728",0.0887,"88,728",0.0917,0,-0.0017,0.0029,8969.4091
1981-09-11,0.0882,"88,170",0.0876,"87,612",0.0915,0.0625,-0.0067,0.0039,8571.9267
1981-09-14,0.0854,"85,379",0.0848,"84,821",0.0904,0,-0.0095,0.0056,9891.9140
1981-09-15,0.0831,"83,147",0.0826,"82,589",0.0886,0,-0.0073,0.0061,11240.4487
1981-09-16,0.0815,"81,473",0.0809,"80,915",0.0873,0,-0.0084,0.0064,9433.7355
1981-09-17,0.0792,"79,241",0.0787,"78,683",0.0859,0,-0.0073,0.0072,7520.1162
1981-09-18,0.0792,"79,241",0.0792,"79,241",0.0845,0,-0.0095,0.0053,6610.0892
1981-09-21,0.0798,"79,799",0.0798,"79,799",0.0832,0.05555002489,-0.0095,0.0034,6245.9526
1981-09-22,0.0759,"75,893",0.0753,"75,335",0.0820,0.1249860007,-0.0078,0.0066,6072.3351
1981-09-23,0.0748,"74,777",0.0737,"73,661",0.0802,0,-0.0095,0.0065,5544.6799
1981-09-24,0.0737,"73,661",0.0731,"73,103",0.0786,0,-0.0089,0.0055,5309.1843
1981-09-25,0.0647,"64,732",0.0636,"63,616",0.0772,0,-0.0078,0.0136,5288.9541
1981-09-28,0.0642,"64,174",0.0642,"64,174",0.0748,0,-0.0151,0.0106,4348.4075
1981-09-29,0.0675,"67,522",0.0675,"67,522",0.0727,0.03448062782,-0.0151,0.0052,3946.8798
1981-09-30,0.0681,"68,080",0.0681,"68,080",0.0710,0.2413643947,-0.0123,0.0030,3861.9431
1981-10-01,0.0681,"68,080",0.0681,"68,080",0.0694,0.3809198737,-0.0073,0.0013,3806.2479
1981-10-02,0.0737,"73,661",0.0737,"73,661",0.0683,0.4444001991,-0.0056,0.0053,4187.7189
1981-10-05,0.0759,"75,893",0.0759,"75,893",0.0683,1,0.0006,0.0076,4300.2139
1981-10-06,0.0759,"75,893",0.0753,"75,335",0.0687,1,0.0123,0.0066,4132.6906
1981-10-07,0.0798,"79,799",0.0798,"79,799",0.0704,0.9523850158,0.0112,0.0094,4984.3967
1981-10-08,0.0826,"82,589",0.0826,"82,589",0.0726,1,0.0123,0.0100,5302.8399
1981-10-09,0.0831,"83,147",0.0831,"83,147",0.0748,1,0.0145,0.0084,4854.5532
1981-10-12,0.0859,"85,938",0.0859,"85,938",0.0769,1,0.0151,0.0090,4436.7092
1981-10-13,0.0859,"85,938",0.0859,"85,938",0.0795,1,0.0123,0.0065,3954.0423
1981-10-14,0.0815,"81,473",0.0809,"80,915",0.0812,1,0.0100,0.0003,3962.7102
1981-10-15,0.0826,"82,589",0.0826,"82,589",0.0820,0.5262661511,0.0056,0.0006,4576.0567
1981-10-16,0.0820,"82,031",0.0815,"81,473",0.0830,0.4544714123,0.0028,0.0015,5261.3155
1981-10-19,0.0831,"83,147",0.0831,"83,147",0.0832,0.1110889906,-0.0011,0.0001,6424.4920
1981-10-20,0.0876,"87,612",0.0876,"87,612",0.0833,0.4443559626,0.0000,0.0043,8839.4829
1981-10-21,0.0876,"87,612",0.0876,"87,612",0.0839,1,0.0017,0.0037,10529.1310
1981-10-22,0.0876,"87,612",0.0871,"87,054",0.0842,1,0.0017,0.0029,13880.3664
1981-10-23,0.0854,"85,379",0.0848,"84,821",0.0843,0.91667911,0.0061,0.0005,17631.2710
1981-10-26,0.0848,"84,821",0.0848,"84,821",0.0849,0.5453656947,0.0022,0.0001,17540.0793
1981-10-27,0.0865,"86,496",0.0865,"86,496",0.0852,0.5453656947,0.0033,0.0013,18360.9282
1981-10-28,0.0893,"89,286",0.0893,"89,286",0.0859,0.750055991,0.0033,0.0033,18862.2090
1981-10-29,0.0887,"88,728",0.0882,"88,170",0.0868,1,0.0017,0.0014,15168.4430
1981-10-30,0.0893,"89,286",0.0893,"89,286",0.0869,0.750055991,0.0006,0.0024,18607.5233
1981-11-02,0.0893,"89,286",0.0893,"89,286",0.0871,1,0.0022,0.0022,20675.9791
1981-11-03,0.0887,"88,728",0.0882,"88,170",0.0875,1,0.0045,0.0007,22095.5823
1981-11-04,0.0865,"86,496",0.0859,"85,938",0.0879,0.750055991,0.0033,0.0020,21745.8046
1981-11-05,0.0804,"80,357",0.0798,"79,799",0.0881,0,-0.0006,0.0083,18637.0070
1981-11-06,0.0804,"80,357",0.0804,"80,357",0.0871,0,-0.0095,0.0068,12048.1838
1981-11-09,0.0815,"81,473",0.0815,"81,473",0.0859,0.05881732898,-0.0078,0.0044,10152.9859
1981-11-10,0.0820,"82,031",0.0820,"82,031",0.0849,0.1764519869,-0.0078,0.0029,8900.9815
1981-11-11,0.0843,"84,263",0.0843,"84,263",0.0839,0.2352693159,-0.0073,0.0004,8637.5475
1981-11-12,0.0871,"87,054",0.0871,"87,054",0.0831,0.5332696213,-0.0039,0.0039,9154.4124
1981-11-13,0.0815,"81,473",0.0809,"80,915",0.0830,1,0.0011,0.0021,8118.8051
1981-11-16,0.0804,"80,357",0.0798,"79,799",0.0823,0.1538249483,0.0011,0.0025,8026.1296
1981-11-17,0.0815,"81,473",0.0815,"81,473",0.0823,0,-0.0006,0.0008,10067.6648
1981-11-18,0.0843,"84,263",0.0843,"84,263",0.0824,0.2307374225,0.0000,0.0018,13655.7243
1981-11-19,0.0843,"84,263",0.0843,"84,263",0.0828,0.6152997932,0.0022,0.0014,16161.7776
1981-11-20,0.0848,"84,821",0.0848,"84,821",0.0831,0.6152997932,0.0000,0.0017,18027.4779
1981-11-23,0.0820,"82,031",0.0809,"80,915",0.0832,0.6922122674,-0.0022,0.0023,16422.4947
1981-11-24,0.0809,"80,915",0.0804,"80,357",0.0823,0.2222222222,0.0000,0.0020,18307.0254
1981-11-25,0.0820,"82,031",0.0820,"82,031",0.0823,0.1111111111,0.0006,0.0002,18406.2142
1981-11-27,0.0843,"84,263",0.0843,"84,263",0.0826,0.375,0.0006,0.0017,22488.4956
1981-11-30,0.0837,"83,705",0.0831,"83,147",0.0830,0.875,0.0000,0.0002,20821.7876
1981-12-01,0.0831,"83,147",0.0831,"83,147",0.0828,0.625,-0.0011,0.0003,24448.9029
1981-12-02,0.0837,"83,705",0.0837,"83,705",0.0827,0.625,-0.0017,0.0010,27655.0060
1981-12-03,0.0831,"83,147",0.0826,"82,589",0.0825,0.8571428571,0.0028,0.0001,29877.5472
1981-12-04,0.0848,"84,821",0.0848,"84,821",0.0827,0.5714285714,0.0022,0.0021,42124.2845
1981-12-07,0.0854,"85,379",0.0854,"85,379",0.0834,1,0.0028,0.0020,41842.5090
1981-12-08,0.0848,"84,821",0.0837,"83,705",0.0839,1,0.0011,0.0002,32019.3003
1981-12-09,0.0843,"84,263",0.0843,"84,263",0.0838,0.4,0.0006,0.0005,40314.7346
1981-12-10,0.0843,"84,263",0.0843,"84,263",0.0839,0.6,0.0011,0.0003,38293.1900
1981-12-11,0.0843,"84,263",0.0837,"83,705",0.0841,0.6,0.0006,0.0004,38365.9172
1981-12-14,0.0820,"82,031",0.0809,"80,915",0.0841,0.4,0.0011,0.0032,42814.1395
1981-12-15,0.0831,"83,147",0.0831,"83,147",0.0839,0,-0.0039,0.0007,27275.7003
1981-12-16,0.0871,"87,054",0.0871,"87,054",0.0836,0.5,-0.0022,0.0034,32278.8530
1981-12-17,0.0943,"94,308",0.0943,"94,308",0.0839,1,0.0033,0.0104,27022.4005
1981-12-18,0.1021,"102,121",0.1021,"102,121",0.0854,1,0.0100,0.0167,12599.5467
1981-12-21,0.0982,"98,214",0.0977,"97,656",0.0879,1,0.0179,0.0097,6987.0648
1981-12-22,0.0993,"99,330",0.0993,"99,330",0.0898,0.7894463831,0.0140,0.0095,5634.8535
1981-12-23,0.0977,"97,656",0.0971,"97,098",0.0921,0.8683863058,0.0184,0.0050,4798.1421
1981-12-24,0.0977,"97,656",0.0977,"97,656",0.0944,0.7352693159,0.0140,0.0033,4756.3078
1981-12-28,0.0943,"94,308",0.0932,"93,192",0.0965,0.7036569987,0.0106,0.0033,4647.4041
1981-12-29,0.0949,"94,866",0.0949,"94,866",0.0973,0,-0.0011,0.0025,4702.6205
1981-12-30,0.0988,"98,772",0.0988,"98,772",0.0974,0.187479001,-0.0073,0.0014,5457.1295
1981-12-31,0.0988,"98,772",0.0988,"98,772",0.0969,0.9090909091,0.0011,0.0018,7845.4201
1982-01-04,0.0988,"98,772",0.0982,"98,214",0.0971,0.9090909091,-0.0006,0.0011,10180.7098
1982-01-05,0.0943,"94,308",0.0932,"93,192",0.0969,0.9,0.0011,0.0037,14804.1639
1982-01-06,0.0926,"92,634",0.0921,"92,076",0.0964,0,-0.0045,0.0043,15819.5439
1982-01-07,0.0859,"85,938",0.0848,"84,821",0.0956,0,-0.0011,0.0108,14790.2390
1982-01-08,0.0887,"88,728",0.0887,"88,728",0.0944,0,-0.0100,0.0057,10327.9632
1982-01-11,0.0837,"83,705",0.0831,"83,147",0.0935,0.2800516092,-0.0100,0.0104,9098.4050
1982-01-12,0.0809,"80,915",0.0804,"80,357",0.0913,0,-0.0156,0.0109,6763.8297
1982-01-13,0.0804,"80,357",0.0798,"79,799",0.0886,0,-0.0179,0.0088,5295.2966
1982-01-14,0.0837,"83,705",0.0837,"83,705",0.0860,0,-0.0134,0.0023,4410.5470
1982-01-15,0.0893,"89,286",0.0893,"89,286",0.0847,0.3181559013,-0.0084,0.0046,4458.1618
1982-01-18,0.0910,"90,960",0.0910,"90,960",0.0843,1,0.0045,0.0067,4410.6653
1982-01-19,0.0898,"89,844",0.0887,"88,728",0.0851,1,0.0022,0.0036,4823.1569
1982-01-20,0.0904,"90,402",0.0904,"90,402",0.0851,0.8000179195,0.0056,0.0053,5034.1784
1982-01-21,0.0921,"92,076",0.0921,"92,076",0.0862,0.9500044799,0.0100,0.0059,5710.7333
1982-01-22,0.0926,"92,634",0.0926,"92,634",0.0879,1,0.0123,0.0048,6607.0004
1982-01-25,0.0904,"90,402",0.0898,"89,844",0.0897,1,0.0089,0.0002,7571.7618
1982-01-26,0.0876,"87,612",0.0865,"86,496",0.0906,0.2857142857,0.0006,0.0041,8176.5015
1982-01-27,0.0871,"87,054",0.0871,"87,054",0.0902,0,-0.0045,0.0031,8289.8651
1982-01-28,0.0898,"89,844",0.0898,"89,844",0.0896,0.09090909091,-0.0017,0.0002,9338.8025
1982-01-29,0.0910,"90,960",0.0910,"90,960",0.0898,0.5454545455,-0.0006,0.0012,10687.5228
1982-02-01,0.0910,"90,960",0.0898,"89,844",0.0898,0.7272727273,-0.0011,0.0000,12933.0807
1982-02-02,0.0904,"90,402",0.0904,"90,402",0.0895,0.5454545455,-0.0028,0.0009,18497.1253
1982-02-03,0.0904,"90,402",0.0904,"90,402",0.0892,0.875,0.0006,0.0012,25895.5731
1982-02-04,0.0887,"88,728",0.0882,"88,170",0.0893,0.875,0.0039,0.0011,23404.5579
1982-02-05,0.0882,"88,170",0.0882,"88,170",0.0895,0.2857142857,0.0011,0.0014,32418.6676
1982-02-08,0.0831,"83,147",0.0826,"82,589",0.0897,0,-0.0017,0.0071,42002.8100
1982-02-09,0.0826,"82,589",0.0826,"82,589",0.0886,0,-0.0084,0.0061,19338.9014
1982-02-10,0.0837,"83,705",0.0837,"83,705",0.0875,0,-0.0073,0.0037,13835.4882
1982-02-11,0.0831,"83,147",0.0826,"82,589",0.0866,0.1428388583,-0.0067,0.0040,11303.4612
1982-02-12,0.0837,"83,705",0.0837,"83,705",0.0855,0,-0.0078,0.0018,9744.8262
1982-02-16,0.0826,"82,589",0.0820,"82,031",0.0845,0.1999641641,-0.0045,0.0025,9421.4716
1982-02-17,0.0831,"83,147",0.0831,"83,147",0.0836,0,-0.0061,0.0005,8846.2428
1982-02-18,0.0843,"84,263",0.0843,"84,263",0.0829,0.6666666667,0.0006,0.0014,9070.7803
1982-02-19,0.0843,"84,263",0.0837,"83,705",0.0831,1,0.0017,0.0006,11727.4469
1982-02-22,0.0831,"83,147",0.0826,"82,589",0.0833,0.75,0.0000,0.0007,16254.1038
1982-02-23,0.0820,"82,031",0.0815,"81,473",0.0831,0.25,0.0000,0.0017,20564.8386
1982-02-24,0.0820,"82,031",0.0820,"82,031",0.0830,0,-0.0022,0.0010,25793.7900
1982-02-25,0.0820,"82,031",0.0815,"81,473",0.0827,0.2,0.0000,0.0013,28217.7080
1982-02-26,0.0815,"81,473",0.0815,"81,473",0.0827,0,-0.0017,0.0012,32996.7783
1982-03-01,0.0820,"82,031",0.0820,"82,031",0.0824,0,-0.0028,0.0004,29849.2333
1982-03-02,0.0820,"82,031",0.0820,"82,031",0.0821,0.25,-0.0017,0.0001,33931.4780
1982-03-03,0.0820,"82,031",0.0820,"82,031",0.0819,0.5,-0.0006,0.0002,36402.2231
1982-03-04,0.0809,"80,915",0.0804,"80,357",0.0818,1,0.0006,0.0014,39902.4393
1982-03-05,0.0748,"74,777",0.0742,"74,219",0.0816,0,-0.0017,0.0074,41556.1685
1982-03-08,0.0737,"73,661",0.0731,"73,103",0.0805,0,-0.0073,0.0074,18854.5042
1982-03-09,0.0737,"73,661",0.0737,"73,661",0.0793,0,-0.0084,0.0057,12273.9014
1982-03-10,0.0731,"73,103",0.0725,"72,545",0.0782,0.0625,-0.0084,0.0057,9706.6277
1982-03-11,0.0725,"72,545",0.0725,"72,545",0.0768,0,-0.0095,0.0043,7734.6007
1982-03-12,0.0686,"68,638",0.0681,"68,080",0.0755,0,-0.0095,0.0074,6596.4568
1982-03-15,0.0681,"68,080",0.0675,"67,522",0.0735,0,-0.0123,0.0060,5236.7240
1982-03-16,0.0670,"66,964",0.0664,"66,406",0.0717,0,-0.0067,0.0053,4576.8345
1982-03-17,0.0636,"63,616",0.0631,"63,058",0.0706,0,-0.0067,0.0075,4738.0645
1982-03-18,0.0681,"68,080",0.0681,"68,080",0.0691,0,-0.0106,0.0010,4632.7727
1982-03-19,0.0742,"74,219",0.0742,"74,219",0.0683,0.5293559608,-0.0045,0.0059,5149.1842
1982-03-22,0.0798,"79,799",0.0798,"79,799",0.0686,1,0.0017,0.0112,5134.0608
1982-03-23,0.0792,"79,241",0.0787,"78,683",0.0696,1,0.0117,0.0091,4396.1777
1982-03-24,0.0748,"74,777",0.0742,"74,219",0.0711,0.9333373156,0.0112,0.0031,4328.4221
1982-03-25,0.0742,"74,219",0.0737,"73,661",0.0721,0.6666865779,0.0078,0.0016,4678.5594
1982-03-26,0.0731,"73,103",0.0725,"72,545",0.0731,0.6333552356,0.0106,0.0006,5186.8607
1982-03-29,0.0742,"74,219",0.0742,"74,219",0.0745,0.3810052052,0.0045,0.0002,6409.5745
1982-03-30,0.0753,"75,335",0.0753,"75,335",0.0753,0.2307692308,0.0000,0.0000,6648.1137
1982-03-31,0.0753,"75,335",0.0753,"75,335",0.0755,0.3846153846,-0.0045,0.0002,8183.8589
1982-04-01,0.0792,"79,241",0.0792,"79,241",0.0749,0.4545454545,-0.0033,0.0044,14211.6022
1982-04-02,0.0792,"79,241",0.0792,"79,241",0.0749,1,0.0050,0.0043,20889.0943
1982-04-05,0.0792,"79,241",0.0792,"79,241",0.0757,1,0.0056,0.0036,18846.6357
1982-04-06,0.0792,"79,241",0.0787,"78,683",0.0765,1,0.0067,0.0022,16177.4856
1982-04-07,0.0781,"78,125",0.0776,"77,567",0.0773,0.8888888889,0.0045,0.0002,14525.1426
1982-04-08,0.0781,"78,125",0.0781,"78,125",0.0778,0.5714285714,0.0022,0.0003,14614.8429
